name,item_id,image_url,quote,effect,quality,recharge
Saturnus,595,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0a/Collectible_Saturnus_icon.png/revision/latest?cb=20210824095327,Ring of tears,"Upon entering a room, a circle of tears orbits Isaac. Enemy tears have a chance to be caught in orbit, turning them friendly.",2,
Uranus,596,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ab/Collectible_Uranus_icon.png/revision/latest?cb=20210824095306,Ice tears,"Isaac shoots ice tears, whichslowenemies andfreezemonsters they kill. Frozen enemies slide away and explode into ice shards when touched.",3,
Neptunus,597,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/20/Collectible_Neptunus_icon.png/revision/latest?cb=20210824095245,Open the floodgates,"Isaac's mouth fills with tears over time while not firing, up to a cap. Holding the fire button will release all stored tears in rapid succession.",3,
Pluto,598,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9b/Collectible_Pluto_icon.png/revision/latest?cb=20210824095224,Size down,"+0.7tears. Significantly shrinks Isaac, allowing him to squeeze between objects and makes some enemy shots pass over him.",3,
Voodoo Head,599,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1f/Collectible_Voodoo_Head_icon.png/revision/latest?cb=20210824095203,Extra curse rooms,Spawns an additionalCurse Roomon each floor. Curse Rooms have improved layouts.,2,
Eye Drops,600,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_Eye_Drops_icon.png/revision/latest?cb=20210824095141,Tears up,"Increases thefire ratein Isaac's left eye, causing his eyes to fire at different rates.",3,
Act of Contrition,601,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Act_of_Contrition_icon.png/revision/latest?cb=20210824095120,"Tears up, you feel forgiven","+0.7tears, grants anEternal Heart. AllowsAngel Roomsto appear even if a Devil Deal has been taken before. Reduces the Devil/Angel room chance penalty for taking Red heart damage.",3,
Member Card,602,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/27/Collectible_Member_Card_icon.png/revision/latest?cb=20210824095059,Exclusive access!,Adds a trapdoor to everyShopthat leads to a second shop with a unique stock and marked-up prices.,2,
Battery Pack,603,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/98/Collectible_Battery_Pack_icon.png/revision/latest?cb=20210822145810,Instant energy!,Recharges Isaac's currently held active item and drops 2-4 batteries.,0,
Ocular Rift,606,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Ocular_Rift_icon.png/revision/latest?cb=20210824095038,Stare into the abyss,"Adds a chance to fire tears that create rifts where they land, which suck enemies,pickups, and shots towards them and damage enemies in the area.",2,
Boiled Baby,607,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/00/Collectible_Boiled_Baby_icon.png/revision/latest?cb=20210824095017,Messy friend,Gives Isaac afamiliarthat fires chaotic bursts of tears in all directions.,1,
Freezer Baby,608,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/29/Collectible_Freezer_Baby_icon.png/revision/latest?cb=20210824094955,Iced iced baby,"Spawns a shootingfamiliarthat has a chance topetrifyenemies, andfreezesmonstersupon killing them.",2,
Bird Cage,610,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/87/Collectible_Bird_Cage_icon.png/revision/latest?cb=20210824094934,Fat buddy,"The first time Isaac takes damage in a room, afamiliarleaps on an enemy, dealing damage and releasing a rock wave. For the rest of the room, it chases enemies similar toDead Bird.",0,
Lost Soul,612,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2e/Collectible_Lost_Soul_icon.png/revision/latest?cb=20210824094912,Protect him,"Creates a ghostlyfamiliarthat closely follows behind Isaac. It dies in one hit, but respawns at the start of the next floor. Each time it survives until the next floor, it rewards Isaac withSoul Hearts,Eternal Hearts, or anItem.",1,
Blood Bombs,614,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Blood_Bombs_icon.png/revision/latest?cb=20210824094851,Bloody blast + HP up,Grants a RedHeart containerand restores 5 hearts. Bombs leave behind damagingredcreep. Isaac can placeBombsat the cost of half a heart if he doesn't have any.,2,
Lil Dumpy,615,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/61/Collectible_Lil_Dumpy_icon.png/revision/latest?cb=20210824094829,Puffy buddy,"Spawns a Dumpyfamiliarthat pushes away nearby enemies and projectiles just before Isaac is about to be hit, then falls asleep. He can be awoken by walking to him.",3,
Bird's Eye,616,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/53/Collectible_Bird%27s_Eye_icon.png/revision/latest?cb=20210824094808,It burns,Gives a chance to shoot fires alongside tears that block enemy shots and deal damage to enemies that touch them.,3,
Lodestone,617,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/82/Collectible_Lodestone_icon.png/revision/latest?cb=20210824094747,Magnetizing tears,"Gives Isaac the chance to fire tears that magnetize enemies they hit, causing them to attract nearbypickupsand enemies, as well as tears/shots from all sources.",2,
Rotten Tomato,618,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Rotten_Tomato_icon.png/revision/latest?cb=20210824094726,Delicious!,Adds a chance to fire tears that mark enemies with theBaitstatus effect. Enemies marked as bait are attacked by other enemies.,2,
Birthright,619,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/70/Collectible_Birthright_icon.png/revision/latest?cb=20210824094704,???,Grants acharacter-specific effect that enhances their special abilities.,3,
Red Stew,621,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Red_Stew_icon.png/revision/latest?cb=20210824094643,Full HP + temporary DMG up,Refills allheart containers. Grants an enormousdamageboost that wears off over time.,2,
Booster Pack,624,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Booster_Pack_icon.png/revision/latest?cb=20210822145837,Collect them all!,Drops 5 randomcards.,1,
Knife Piece 1,626,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Knife_Piece_1_icon.png/revision/latest?cb=20210824094623,???,"Combined withKnife Piece 2, creates a knifefamiliarthat damages enemies and can open the door to theCorpse.",0,
Knife Piece 2,627,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Knife_Piece_2_icon.png/revision/latest?cb=20210824094602,???,"Combined withKnife Piece 1, creates a knifefamiliarthat damages enemies and can open the door to theCorpse.",0,
Bot Fly,629,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_Bot_Fly_icon.png/revision/latest?cb=20210824092101,Defense drone,Spawns an orbiting flyfamiliarthat fires shielded tears at incoming enemy projectiles.,3,
Evil Charm,632,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/36/Collectible_Evil_Charm_icon.png/revision/latest?cb=20210824094541,Luck up + you feel protected,"+2luck. Provides immunity toburn,confusion,fear, andpoison.",1,
Dogma,633,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1b/Collectible_Dogma_icon.png/revision/latest?cb=20210824094519,Ascended,"Grantsflight, +2damage, and increasesspeedto 1.1. Grants enoughhealthto have 6 full hearts, if possible. Grants theHoly Mantleeffect for the room it was obtained in. Automatically given to Isaac after defeatingDogma.",3,
Purgatory,634,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/38/Collectible_Purgatory_icon.png/revision/latest?cb=20210824094458,Help from beyond,"While in a room with enemies, spawns red cracks in the ground. Walking over these cracks summons ghosts that launch themselves at enemies and explode.",1,
Knockout Drops,637,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c3/Collectible_Knockout_Drops_icon.png/revision/latest?cb=20210822150207,They pack a punch!,Adds a chance to shoot a fist tear that has extremely highknockbackandconfusesenemies.,2,
Akeldama,641,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/91/Collectible_Akeldama_icon.png/revision/latest?cb=20210824094437,Spill your guts,"While in an uncleared room, Isaac forms a trail of bloody tears that drags behind him, bursting and dealing damage upon contact with enemies.",1,
Revelation,643,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/94/Collectible_Revelation_icon.png/revision/latest?cb=20210821031539,Awaken your faith,"Grantsflightand twoSoul Hearts. In addition to tears, Isaac can charge up and fire a powerful holy laser.",4,
Consolation Prize,644,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f0/Collectible_Consolation_Prize_icon.png/revision/latest?cb=20210822105122,+1 to lowest stat,"Increases Isaac's loweststatand drops either 3Coins, 1Bomb, or 1Keydepending on what Isaac has the least of.",1,
Tinytoma,645,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/ff/Collectible_Tinytoma_icon.png/revision/latest?cb=20210824094414,Itching for revenge,"Gives Isaac aTeratomaorbitalthat blocks shots, deals contact damage, and splits into smaller versions of itself upon taking damage. The smaller versions break intoblue spiders.",1,
Brimstone Bombs,646,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/23/Collectible_Brimstone_Bombs_icon.png/revision/latest?cb=20210824094354,Demon blast +5 bombs,+5Bombs. Bombs fire fourBrimstonelasers in the cardinal directions upon exploding.,2,
4.5 Volt,647,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/25/Collectible_4.5_Volt_icon.png/revision/latest?cb=20210824094332,Beat the juice out of them!,"Active items don't charge when clearing rooms. Instead, they're charged by dealing damage to enemies.",2,
Fruity Plum,649,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/66/Collectible_Fruity_Plum_icon.png/revision/latest?cb=20210824094311,Bouncy friend,"Gives Isaac a miniatureBaby Plumfamiliarthat propels itself diagonally around the room, firing tears behind itself as it travels.",1,
Star of Bethlehem,651,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/07/Collectible_Star_of_Bethlehem_icon.png/revision/latest?cb=20210824094250,Follow the light,"Spawns a starfamiliarthat slowly travels towards theBoss Room, giving an aura that increasesdamageandtearsand grantshoming tears.",3,
Cube Baby,652,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b3/Collectible_Cube_Baby_icon.png/revision/latest?cb=20210824093322,Kick it!,"Spawns an ice cubefamiliarthat slides around when walked into. Itslowsand deals contact damage,freezingmonsters it kills.",1,
False PHD,654,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/57/Collectible_False_PHD_icon.png/revision/latest?cb=20210822145903,Worse pills + evil up,Converts goodpillsinto bad pills and identifies all pills. Bad pills now have secondary positive effects. Grants oneBlack Heart.,2,
Vasculitis,657,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/31/Collectible_Vasculitis_icon.png/revision/latest?cb=20210824094208,Clogged enemies,"Enemies explode into tears upon death, which inherit the effects of Isaac's tears.",1,
Giant Cell,658,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/24/Collectible_Giant_Cell_icon.png/revision/latest?cb=20210824093632,Micro friends,"Causes Isaac to spawn Minisaac familiars when he takes damage, which chase and shoot at nearby enemies.",1,
Tropicamide,659,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Tropicamide_icon.png/revision/latest?cb=20210824094147,Tear size + range up,"+2.5Range, Increases tear size.",1,
Card Reading,660,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b4/Collectible_Card_Reading_icon.png/revision/latest?cb=20210824094106,A link to your future,"Spawns two portals at the beginning of each floor that each lead to either theBoss Room,Treasure Room,Secret Room, or theShop.",3,
Quints,661,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a8/Collectible_Quints_icon.png/revision/latest?cb=20210824092559,They lurk inside,The first five enemies killed in a room will spawn stationary shootingfamiliarswhere they died.,2,
Tooth and Nail,663,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d8/Collectible_Tooth_and_Nail_icon.png/revision/latest?cb=20210824093510,You feel prickly,"Isaac periodically turns into a spiked statue, briefly becoming invulnerable and dealing contact damage.",2,
Binge Eater,664,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f2/Collectible_Binge_Eater_icon.png/revision/latest?cb=20210824094045,All you can eat,+1 RedHeart Containerand fully heals Isaac. Item pedestals also offer a random food item. Picking up a food item temporarily grants +3.6damageand permanently boosts 2stats.,4,
Guppy's Eye,665,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/17/Collectible_Guppy%27s_Eye_icon.png/revision/latest?cb=20210824094024,An eye for secrets,"Shows the contents ofChests,Fire Places,Grab Bags, andShopkeepersbefore they're opened/destroyed.",2,
Strawman,667,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/49/Collectible_Strawman_icon.png/revision/latest?cb=20210824094003,A helping hand,"Spawns a controllableKeeperto fight enemies alongside Isaac, functioning similarly toJacob and Esau. If Keeper dies, he spawns 5blue spidersand Strawman is removed from Isaac's inventory.",1,
Dad's Note,668,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/51/Collectible_Dad%27s_Note_icon.png/revision/latest?cb=20210824093942,...,Sends Isaac on anAscenttowardHome.,0,
Sausage,669,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Sausage_icon.png/revision/latest?cb=20210824093922,All stats up,"Adds a RedHeart Container, fully heals Isaac, and gives +0.2Speed, +0.5Damage, +0.5Tears, +2.5Range, +0.2Shot Speed, and +1.0Luck. Increases the chance of encountering aDevil Room,Angel Room, and/orPlanetariumeach by 6.9%.",3,
Options?,670,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/06/Collectible_Options%3F_icon.png/revision/latest?cb=20210824093901,There might be options,"If a room gives a reward when cleared, there will be two different rewards to chose from. Taking one causes the other to disappear.",2,
Candy Heart,671,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/db/Collectible_Candy_Heart_icon.png/revision/latest?cb=20210824093839,Power of love,Gives Isaac a permanentstatboost whenever he heals withRed Heartpickups.,1,
A Pound of Flesh,672,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_A_Pound_of_Flesh_icon.png/revision/latest?cb=20210824093818,Blood money,"Devil dealsnow costCoins,Shopitems now costhealth, andconsumablesin shops are free but surrounded by spikes.",0,
Redemption,673,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/64/Collectible_Redemption_icon.png/revision/latest?cb=20210824093757,Deliver me from evil,"If Isaac enters aDevil Roombut leaves without taking/opening anything in it, he gets +1Damageand aSoul Heartat the start of the next floor.",2,
Spirit Shackles,674,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/12/Collectible_Spirit_Shackles_icon.png/revision/latest?cb=20210824093736,Unfinished business,"Ondeath, Isaac's ghost is chained to his dead body and he can continue to fight with 1/2 of a heart, returning to life after 10 seconds. After it activates, it must be recharged by picking up aSoul Heart.",1,
Cracked Orb,675,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/39/Collectible_Cracked_Orb_icon.png/revision/latest?cb=20210824093714,Shards of knowledge,Unlocks doors and reveals a random room on the map when Isaac takes damage.,1,
Empty Heart,676,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Empty_Heart_icon.png/revision/latest?cb=20210824093654,It multiplies,"If Isaac has one red heart or fewer at the beginning of a floor, he gains an empty redheart container.",1,
Astral Projection,677,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/84/Collectible_Astral_Projection_icon.png/revision/latest?cb=20210824093448,The true out-of-body experience!,"Causes Isaac to turn into a ghost if he gets hit while in an uncleared room, giving himflightandspectral tearsand blocking the next hit he takes.",1,
C Section,678,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8b/Collectible_C_Section_icon.png/revision/latest?cb=20210824093426,Fetus shots,Replaces tears with fetuses that chase down enemies and deal contact damage. Each shot requires a brief charge up.,4,
Lil Abaddon,679,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_Lil_Abaddon_icon.png/revision/latest?cb=20210824093404,Abyssal friend,Spawns afamiliarthat charges a miniatureMaw Of The Voidattack while Isaac shoots.,2,
Montezuma's Revenge,680,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Montezuma%27s_Revenge_icon.png/revision/latest?cb=20210824093344,Oh no...,"While firing, Isaac charges up a short-rangedBrimstone-like diarrhea beam that shoots behind him.",2,
Lil Portal,681,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0a/Collectible_Lil_Portal_icon.png/revision/latest?cb=20210824093301,It hungers,"Afamiliarthat flies forward, consumingpickupsin its path. Each one will increase its size and damage and spawn aBlue Fly. Every four pickups, it opens a portal that leads to an unexplored room.",0,
Worm Friend,682,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7e/Collectible_Worm_Friend_icon.png/revision/latest?cb=20210824093220,Clingy buddy,Gives Isaac aNerve Endingfamiliarthat burrows out of the ground to grab and deal damage to enemies over time.,3,
Bone Spurs,683,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d5/Collectible_Bone_Spurs_icon.png/revision/latest?cb=20210824093200,Break your enemies,"Enemies spawn floating bones on death, which block shots and damage/repel enemies that touch them.",2,
Hungry Soul,684,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e0/Collectible_Hungry_Soul_icon.png/revision/latest?cb=20210824093138,Out for blood,"Enemies have a chance to spawn ghosts on death, which chase and deal contact damage to enemies and explode after a short time.",2,
Soul Locket,686,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Soul_Locket_icon.png/revision/latest?cb=20210824093116,Power of faith,Gives Isaac a permanentstatboost whenever he picks up aSoul Heart.,1,
Inner Child,688,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/00/Collectible_Inner_Child_icon.png/revision/latest?cb=20210824093056,Let him free,"Upondeath, Isaac respawns in the current room with half of aRed Heart, a massive size down, and +0.2Speed.",2,
Glitched Crown,689,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8c/Collectible_Glitched_Crown_icon.png/revision/latest?cb=20210824093035,?????,Item pedestals cycle between 5 random items before being picked up.,4,
Belly Jelly,690,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ac/Collectible_Belly_Jelly_icon.png/revision/latest?cb=20210824093014,Bounce away!,"Causes enemies to bounce off of Isaac, dealing damage to them if they hit an enemy or obstacle. Also gives Isaac the chance to deflect enemy shots.",3,
Sacred Orb,691,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0f/Collectible_Sacred_Orb_icon.png/revision/latest?cb=20210824092952,Destined for greatness,"Preventsitemsofquality0-1 from appearing, and items of quality 2 from appearing 33% of the time.Quest itemsare unaffected.",4,
Sanguine Bond,692,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fa/Collectible_Sanguine_Bond_icon.png/revision/latest?cb=20210824092930,He awaits your offering,Spawns a special set of spikes in theDevil Room. Taking damage from the spikes has a chance to grant a reward.,1,
The Swarm,693,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_The_Swarm_icon.png/revision/latest?cb=20210824092909,Infest,"Spawns eightorbitalflies, which turn intoBlue Fliesafter they block a shot. Each time a room is cleared, spawns another orbital fly.",2,
Heartbreak,694,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8e/Collectible_Heartbreak_icon.png/revision/latest?cb=20210824092848,Eternal sorrow,Grants 3broken heartsand +0.25damagefor everybroken heartIsaac has. Every otherwise fatal hit will add 2 more until Isaac has nothing but broken hearts.,3,
Bloody Gust,695,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f3/Collectible_Bloody_Gust_icon.png/revision/latest?cb=20210824092826,May your rage bring haste,"The first 6 times Isaac takes damage on a given floor, he gainsSpeedandFire Ratefor the rest of the floor, up to a maximum of +1.02 and +3.00, respectively.",2,
Salvation,696,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/56/Collectible_Salvation_icon.png/revision/latest?cb=20210824092805,Divine protection,Gives Isaac a halo that summons beams of light on enemies inside it. The halo grows larger the more times Isaac has taken damage this floor.,3,
Vanishing Twin,697,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Vanishing_Twin_icon.png/revision/latest?cb=20210824092745,He wants revenge,Spawns afamiliarthat becomes a weaker clone of the floor'sbosswhen entering theBoss Room. Defeating it drops an extraitem.,1,
Twisted Pair,698,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Twisted_Pair_icon.png/revision/latest?cb=20210824092724,Double trouble!,"Spawns twofamiliarsthat float on either side of Isaac and fire tears that use histears,range,shot speed, andtear effects, and scale withdamage.",4,
Azazel's Rage,699,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ac/Collectible_Azazel%27s_Rage_icon.png/revision/latest?cb=20210824092702,Ancient power,"Isaac builds rage every time a room is cleared. After four rooms, fires a largeBrimstonelaser when entering the next room.",2,
Echo Chamber,700,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f4/Collectible_Echo_Chamber_icon.png/revision/latest?cb=20210824092641,I can see see the future future future,"When Isaac uses aCard,Pill, orRune, he also uses a copy of the previous three Cards/Pills/Runes he used after picking up Echo Chamber.",3,
Isaac's Tomb,701,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/96/Collectible_Isaac%27s_Tomb_icon.png/revision/latest?cb=20210824092620,Buried memories,Spawns anOld Chestat the start of each floor.,2,
Vengeful Spirit,702,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0b/Collectible_Vengeful_Spirit_icon.png/revision/latest?cb=20210824092538,Hot blooded,"After taking damage, spawns an orbital wisp that lasts for the entire floor, up to a maximum of six. They fire tears but do not block shots.",1,
Supper,707,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6d/Collectible_Supper_icon.png/revision/latest?cb=20210824092517,HP up,Grants one full RedHeart container. Heals 1 additionalRed Heart.,1,
Stapler,708,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/16/Collectible_Stapler_icon.png/revision/latest?cb=20210824092455,DMG up,"+1Damage. Prevents Isaac from firing tears from his left eye, likeCain.",3,
Keeper's Sack,716,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/41/Collectible_Keeper%27s_Sack_icon.png/revision/latest?cb=20211111110832,Balls,"Givesrange,speed, ordamagewhen buying things from a shop. Also spawns threecoinsand aKeyon pickup.",3,
Keeper's Kin,717,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Keeper%27s_Kin_icon.png/revision/latest?cb=20210824092412,Under a rock,"Rocksand otherObstaclesspawnblue spidersover time while in a room with enemies, and spawn two blue spiders when destroyed.",2,
TMTRAINER,721,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_TMTRAINER_icon.png/revision/latest?cb=20210824092350,ZZaZZ ZZdZZiZZmZZhZZ ZZvZZ ZZoZZ ZZ ZZsZZlZZhZZsZZoZZaZZiZZ,"Causes all futureitemsto be ""glitched"", granting them completely random effects.",0,
Hypercoagulation,724,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7f/Collectible_Hypercoagulation_icon.png/revision/latest?cb=20210824092329,Thick blooded,"After Isaac takes damage from an enemy or donates health, launchesRed Heartsfrom Isaac that despawn after 1.5 seconds.",2,
IBS,725,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cb/Collectible_IBS_icon.png/revision/latest?cb=20210824092308,Your stomach rumbles,"Causes Isaac to throw poop, create buffingcreep, or dropbombswhile fighting enemies.",0,
Hemoptysis,726,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Hemoptysis_icon.png/revision/latest?cb=20210824092248,Double tap sneeze,"Double-tapping a fire button causes Isaac to sneeze blood, dealing damage to enemies in front of him. Affected enemies are cursed and take more damage fromBrimstone-like attacks.",1,
Ghost Bombs,727,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0f/Collectible_Ghost_Bombs_icon.png/revision/latest?cb=20210824092227,Spooky blast +5 bombs,+5Bombs. Bombs becomespectraland spawn ghosts that deal contact damage to enemies and explode after 10 seconds.,1,
Glass Eye,730,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/09/Collectible_Glass_Eye_icon.png/revision/latest?cb=20211111111506,DMG + luck up,"+0.75damage, +1luck.",3,
Stye,731,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/eb/Collectible_Stye_icon.png/revision/latest?cb=20211111111526,DMG + range up,"Tears fired from Isaac's right eye have +28%Damage, +6.5Range, and -0.3Shot Speed.",2,
Mom's Ring,732,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6f/Collectible_Mom%27s_Ring_icon.png/revision/latest?cb=20211111111546,DMG up,+1Damage. Drops a randomRuneorSoul Stoneupon pickup.,3,
